GEOID,NAME,variable,population,moe,distance,minute,hour,geometry
130670314123,"Block Group 3, Census Tract 314.12, Cobb County, Georgia",B01003_001,1734,542,26.94246324,40.50309398,0.675051566,"list(list(c(-84.618217, -84.613726, -84.613377, -84.608408, -84.603484, -84.603581, -84.604451, -84.60447, -84.604537, -84.610871, -84.611014, -84.608749, -84.607901, -84.608319, -84.612107, -84.614027, -84.615412, -84.615788, -84.618251, -84.618217, 33.859416, 33.869302, 33.869245, 33.868892, 33.86666, 33.866495, 33.865166, 33.864493, 33.862218, 33.862312, 33.860421, 33.859964, 33.859155, 33.854081, 33.854117, 33.854834, 33.85626, 33.85666, 33.859346, 33.859416)))"
130670303273,"Block Group 3, Census Tract 303.27, Cobb County, Georgia",B01003_001,1699,311,34.47762333,49.92919773,0.832153296,"list(list(c(-84.468305, -84.460397, -84.457919, -84.455178, -84.452487, -84.44918, -84.445588, -84.444314, -84.441722, -84.442351, -84.442837, -84.445816, -84.450346, -84.451509, -84.453593, -84.454384, -84.45549, -84.455807, -84.458292, -84.458868, -84.467812, -84.467779, -84.468305, 34.02672, 34.030409, 34.030017, 34.02972, 34.029785, 34.032628, 34.035316, 34.034055, 34.033208, 34.031306, 34.026509, 34.025817, 34.02285, 34.021543, 34.020189, 34.019737, 34.020427, 34.022375, 34.022429, 34.023736, 
34.023871, 34.025316, 34.02672)))"
130890234351,"Block Group 1, Census Tract 234.35, DeKalb County, Georgia",B01003_001,872,551,24.89993218,33.37009395,0.556168233,"list(list(c(-84.10935, -84.103457, -84.099786, -84.095168, -84.092396, -84.089011, -84.089391, -84.089834, -84.090722, -84.091439, -84.093708, -84.095788, -84.098841, -84.104755, -84.10775, -84.11121, -84.10935, 33.693593, 33.693462, 33.691375, 33.690415, 33.689659, 33.687912, 33.677534, 33.677205, 33.676776, 33.677555, 33.678706, 33.681264, 33.683235, 33.687973, 33.689357, 33.692699, 33.693593)))"
130890218232,"Block Group 2, Census Tract 218.23, DeKalb County, Georgia",B01003_001,1421,473,26.42431313,31.64396291,0.527399382,"list(list(c(-84.209076, -84.208729, -84.207688, -84.204755, -84.200509, -84.197871, -84.197287, -84.190869, -84.188042, -84.181622, -84.18145, -84.184028, -84.187733, -84.187627, -84.187932, -84.189512, -84.197655, -84.199987, -84.201202, -84.209826, -84.209076, 33.856086, 33.856484, 33.857026, 33.857813, 33.860658, 33.863886, 33.864379, 33.867204, 33.866592, 33.865239, 33.864801, 33.86319, 33.862992, 33.859715, 33.859116, 33.857833, 33.857021, 33.85589, 33.85586, 33.85355, 33.856086)))"
130890234403,"Block Group 3, Census Tract 234.40, DeKalb County, Georgia",B01003_001,1252,913,22.35585362,31.39373947,0.523228991,"list(list(c(-84.146283, -84.145832, -84.142239, -84.13948, -84.135613, -84.1351, -84.132971, -84.129555, -84.126242, -84.121505, -84.117856, -84.116558, -84.116473, -84.112151, -84.108356, -84.108361, -84.108779, -84.10935, -84.11121, -84.112098, -84.113277, -84.114572, -84.11485, -84.116619, -84.12537, -84.125633, -84.126463, -84.127622, -84.131426, -84.133864, -84.135692, -84.139957, -84.145684, -84.148738, -84.146283, 33.677413, 33.677674, 33.678304, 33.680779, 33.682824, 33.683373, 33.686452, 
33.693079, 33.697236, 33.699258, 33.699608, 33.701233, 33.701401, 33.700989, 33.701604, 33.701436, 33.694365, 33.693593, 33.692699, 33.691877, 33.688753, 33.681363, 33.675982, 33.676057, 33.675195, 33.675636, 33.676816, 33.677317, 33.676736, 33.676059, 33.674532, 33.672775, 33.673945, 33.67353, 33.677413)))"
130670302531,"Block Group 1, Census Tract 302.53, Cobb County, Georgia",B01003_001,2136,800,41.14243362,54.93849547,0.915641591,"list(list(c(-84.685915, -84.682922, -84.681078, -84.682841, -84.68246, -84.684846, -84.685607, -84.685382, -84.684692, -84.685201, -84.68234, -84.680119, -84.671266, -84.669258, -84.665993, -84.66574, -84.663715, -84.661325, -84.660513, -84.657952, -84.655566, -84.653486, -84.65348, -84.657089, -84.661633, -84.676168, -84.679258, -84.680217, -84.686717, -84.685915, 33.946355, 33.947499, 33.949801, 33.951347, 33.954197, 33.955214, 33.957088, 33.961259, 33.963131, 33.964561, 33.964972, 33.964545, 33.965748, 
33.967042, 33.968869, 33.968081, 33.966121, 33.964114, 33.963467, 33.96027, 33.955906, 33.954463, 33.953729, 33.953597, 33.95244, 33.946256, 33.945454, 33.945304, 33.944815, 33.946355)))"
130670302452,"Block Group 2, Census Tract 302.45, Cobb County, Georgia",B01003_001,1632,528,38.58489837,50.5788259,0.842980432,"list(list(c(-84.638542, -84.635126, -84.634353, -84.632626, -84.629847, -84.627474, -84.625652, -84.624686, -84.622206, -84.620883, -84.616736, -84.615474, -84.615678, -84.617654, -84.619652, -84.622806, -84.623556, -84.625916, -84.627022, -84.62708, -84.62774, -84.631305, -84.637952, -84.639894, -84.638542, 34.050852, 34.053616, 34.052879, 34.053128, 34.052628, 34.051697, 34.048771, 34.049254, 34.051925, 34.054358, 34.052933, 34.051704, 34.05153, 34.052068, 34.048664, 34.048494, 34.047981, 34.043225, 
34.04209, 34.041332, 34.041617, 34.043732, 34.050385, 34.051282, 34.050852)))"
132971105041,"Block Group 1, Census Tract 1105.04, Walton County, Georgia",B01003_001,3371,536,48.08544904,61.01881887,1.016980315,"list(list(c(-83.890521, -83.888413, -83.885628, -83.884006, -83.882819, -83.877771, -83.875148, -83.872508, -83.871309, -83.869693, -83.867136, -83.86432, -83.862746, -83.859687, -83.860459, -83.860723, -83.860583, -83.855544, -83.851489, -83.844491, -83.844248, -83.844249, -83.849822, -83.855732, -83.862278, -83.86266, -83.863343, -83.867054, -83.871029, -83.87813, -83.879819, -83.881768, -83.88229, -83.887826, -83.889143, -83.890159, -83.890521, 33.852881, 33.854261, 33.854233, 33.854145, 33.854032, 
33.85368, 33.85422, 33.855923, 33.85778, 33.864709, 33.862282, 33.86315, 33.859921, 33.858568, 33.857111, 33.854908, 33.850636, 33.842489, 33.837858, 33.830963, 33.8305, 33.829583, 33.829791, 33.829594, 33.830077, 33.830093, 33.830148, 33.830427, 33.83086, 33.832188, 33.832504, 33.832863, 33.833645, 33.841694, 33.84406, 33.848664, 33.852881)))"
130670303311,"Block Group 1, Census Tract 303.31, Cobb County, Georgia",B01003_001,1849,365,34.09941965,48.33156432,0.805526072,"list(list(c(-84.46329, -84.46018, -84.459621, -84.454768, -84.451692, -84.449871, -84.446257, -84.441534, -84.440941, -84.430115, -84.432529, -84.432903, -84.436279, -84.439874, -84.4458, -84.446193, -84.447928, -84.451051, -84.45878, -84.460501, -84.463207, -84.46329, 34.012378, 34.01232, 34.012359, 34.011524, 34.009837, 34.009994, 34.011018, 34.015415, 34.015574, 34.015295, 34.012143, 34.009534, 34.00476, 34.004794, 34.002315, 34.002216, 34.002088, 34.004892, 34.007194, 34.009022, 34.010176, 34.012378
)))"
130670303322,"Block Group 2, Census Tract 303.32, Cobb County, Georgia",B01003_001,1873,391,32.61430217,45.76869152,0.762811525,"list(list(c(-84.447006, -84.440031, -84.439594, -84.435708, -84.434677, -84.434804, -84.433948, -84.433124, -84.429344, -84.428536, -84.426984, -84.427082, -84.428973, -84.435607, -84.437132, -84.438918, -84.440541, -84.44397, -84.447961, -84.447006, 33.979976, 33.984274, 33.98662, 33.991049, 33.993958, 33.994941, 33.99519, 33.994448, 33.99299, 33.992069, 33.988284, 33.98355, 33.982309, 33.978492, 33.97802, 33.977838, 33.977985, 33.978847, 33.979021, 33.979976)))"
130670306024,"Block Group 4, Census Tract 306.02, Cobb County, Georgia",B01003_001,1131,360,30.97228865,41.39751693,0.689958616,"list(list(c(-84.571936, -84.570325, -84.568709, -84.563667, -84.562367, -84.560693, -84.560491, -84.558405, -84.557242, -84.55804, -84.559095, -84.559105, -84.558544, -84.553994, -84.551322, -84.550122, -84.548923, -84.549041, -84.549015, -84.548992, -84.548994, -84.551101, -84.551982, -84.552122, -84.552387, -84.552449, -84.56001, -84.559818, -84.559848, -84.559871, -84.565616, -84.568754, -84.568599, -84.565885, -84.562969, -84.564756, -84.564184, -84.562183, -84.563109, -84.566632, -84.568115, 
-84.56873, -84.569513, -84.570706, -84.571936, 33.983179, 33.982742, 33.981991, 33.979626, 33.979296, 33.979158, 33.979143, 33.976695, 33.975116, 33.970407, 33.96823, 33.966435, 33.965063, 33.96095, 33.95769, 33.958527, 33.958906, 33.957594, 33.955318, 33.954598, 33.952293, 33.952265, 33.952273, 33.95227, 33.953985, 33.955404, 33.955457, 33.957583, 33.958311, 33.959292, 33.959369, 33.959442, 33.9622, 33.961726, 33.962306, 33.964324, 33.967651, 33.968093, 33.969725, 33.975467, 33.977348, 33.978683, 
33.980976, 33.981828, 33.983179)))"
131350507251,"Block Group 1, Census Tract 507.25, Gwinnett County, Georgia",B01003_001,2607,1200,34.83290202,42.52580112,0.708763352,"list(list(c(-84.050939, -84.049714, -84.049821, -84.046096, -84.045094, -84.044717, -84.043671, -84.040928, -84.038533, -84.034053, -84.031324, -84.031632, -84.032432, -84.039563, -84.041915, -84.043033, -84.048613, -84.050007, -84.050939, 33.82886, 33.830775, 33.834676, 33.838466, 33.838538, 33.837481, 33.835066, 33.834032, 33.831803, 33.8309, 33.827967, 33.826377, 33.826364, 33.823121, 33.823477, 33.824544, 33.825692, 33.826382, 33.82886)))"
131350504273,"Block Group 3, Census Tract 504.27, Gwinnett County, Georgia",B01003_001,1265,373,33.27318724,43.4776672,0.724627787,"list(list(c(-84.116533, -84.111208, -84.108789, -84.10167, -84.096686, -84.095898, -84.098502, -84.101364, -84.101752, -84.102115, -84.104163, -84.100703, -84.099659, -84.103143, -84.104576, -84.106232, -84.110251, -84.110895, -84.114138, -84.115936, -84.114473, -84.112153, -84.11166, -84.114252, -84.116533, 33.896082, 33.897563, 33.897651, 33.896168, 33.896467, 33.895667, 33.8953, 33.892482, 33.892396, 33.889997, 33.887098, 33.885192, 33.884401, 33.884765, 33.884319, 33.883734, 33.881943, 33.881749, 
33.88123, 33.883087, 33.885532, 33.887438, 33.88878, 33.893948, 33.896082)))"
131510703161,"Block Group 1, Census Tract 703.16, Henry County, Georgia",B01003_001,2419,497,20.96617701,25.32293799,0.422048967,"list(list(c(-84.191177, -84.19072, -84.189753, -84.189794, -84.189567, -84.188329, -84.186877, -84.186054, -84.18524, -84.18375, -84.18242, -84.181881, -84.181612, -84.176623, -84.174511, -84.168115, -84.177399, -84.183475, -84.184945, -84.185319, -84.186731, -84.188597, -84.190311, -84.190887, -84.191177, 33.494635, 33.497932, 33.502943, 33.504672, 33.504698, 33.50536, 33.506655, 33.504358, 33.503169, 33.501002, 33.499076, 33.498328, 33.497946, 33.491399, 33.48901, 33.482712, 33.482948, 33.483024, 
33.483083, 33.483372, 33.483185, 33.48641, 33.489423, 33.491956, 33.494635)))"
131210105263,"Block Group 3, Census Tract 105.26, Fulton County, Georgia",B01003_001,1518,960,10.2343452,16.59404104,0.276567351,"list(list(c(-84.56703, -84.566151, -84.564711, -84.564671, -84.560852, -84.560048, -84.557531, -84.55692, -84.555867, -84.554912, -84.554023, -84.553341, -84.552163, -84.54898, -84.548799, -84.548323, -84.548287, -84.548746, -84.549568, -84.54949, -84.552715, -84.556279, -84.558875, -84.560526, -84.561851, -84.565, -84.569225, -84.56703, 33.60191, 33.60317, 33.602614, 33.60828, 33.607985, 33.608904, 33.609214, 33.609407, 33.610043, 33.608543, 33.607256, 33.606271, 33.604742, 33.598808, 33.598525, 
33.597696, 33.597568, 33.59712, 33.595889, 33.594152, 33.593161, 33.593277, 33.594146, 33.595673, 33.597338, 33.598428, 33.600683, 33.60191)))"
131210105362,"Block Group 2, Census Tract 105.36, Fulton County, Georgia",B01003_001,1152,477,15.70155742,22.31334687,0.371889115,"list(list(c(-84.634412, -84.632891, -84.631644, -84.628131, -84.627946, -84.627734, -84.627482, -84.627274, -84.625589, -84.622228, -84.618477, -84.616317, -84.611016, -84.609996, -84.60883, -84.608746, -84.607629, -84.605657, -84.60469, -84.602403, -84.599318, -84.600148, -84.601098, -84.601172, -84.601291, -84.601603, -84.601913, -84.602346, -84.603304, -84.604711, -84.606001, -84.606261, -84.606357, -84.607964, -84.612426, -84.614419, -84.615732, -84.616085, -84.6168, -84.617386, -84.618479, -84.618606, 
-84.618174, -84.617951, -84.617699, -84.617464, -84.616629, -84.619104, -84.621502, -84.622105, -84.623089, -84.626075, -84.626329, -84.627707, -84.629672, -84.632081, -84.633829, -84.63476, -84.634412, 33.592478, 33.59452, 33.596596, 33.599071, 33.599201, 33.599313, 33.599384, 33.599381, 33.599126, 33.600569, 33.601521, 33.603127, 33.60832, 33.608532, 33.606523, 33.606378, 33.604425, 33.59998, 33.597013, 33.594575, 33.59193, 33.591277, 33.590556, 33.590507, 33.590429, 33.590251, 33.590111, 33.589949, 
33.589636, 33.58914, 33.58826, 33.588024, 33.587959, 33.586808, 33.588036, 33.587114, 33.585985, 33.585743, 33.585258, 33.584778, 33.583126, 33.582034, 33.580029, 33.578315, 33.577646, 33.576384, 33.574388, 33.573902, 33.573559, 33.573619, 33.573898, 33.575291, 33.57537, 33.576739, 33.582692, 33.586297, 33.588896, 33.590816, 33.592478)))"
130670302503,"Block Group 3, Census Tract 302.50, Cobb County, Georgia",B01003_001,1689,435,39.6366961,54.03172438,0.90052874,"list(list(c(-84.663715, -84.660768, -84.658479, -84.655981, -84.647762, -84.642544, -84.639327, -84.638144, -84.633447, -84.632284, -84.632603, -84.632584, -84.636437, -84.640677, -84.641646, -84.644145, -84.646965, -84.649166, -84.652342, -84.65348, -84.653486, -84.655566, -84.657952, -84.660513, -84.661325, -84.663715, 33.966121, 33.966039, 33.965031, 33.964899, 33.966736, 33.966206, 33.96764, 33.967845, 33.967275, 33.967151, 33.965154, 33.961468, 33.960773, 33.958424, 33.956926, 33.955672, 33.95553, 
33.953092, 33.953627, 33.953729, 33.954463, 33.955906, 33.96027, 33.963467, 33.964114, 33.966121)))"
130771703081,"Block Group 1, Census Tract 1703.08, Coweta County, Georgia",B01003_001,3644,697,29.52654489,32.85766505,0.547627751,"list(list(c(-84.794316, -84.792714, -84.79174, -84.784747, -84.779347, -84.7767, -84.775485, -84.774299, -84.773812, -84.772241, -84.763136, -84.762252, -84.758972, -84.758918, -84.758925, -84.758353, -84.750708, -84.747544, -84.744671, -84.737601, -84.727245, -84.725889, -84.723334, -84.718216, -84.716542, -84.716479, -84.712167, -84.711768, -84.721286, -84.724655, -84.726709, -84.73696, -84.73999, -84.744937, -84.748676, -84.751281, -84.755557, -84.757787, -84.759218, -84.759859, -84.761258, -84.778241, 
-84.784052, -84.788155, -84.79287, -84.794316, 33.382519, 33.387735, 33.388903, 33.393062, 33.397089, 33.399123, 33.401455, 33.403694, 33.404202, 33.405313, 33.410705, 33.411588, 33.418089, 33.419995, 33.420583, 33.424124, 33.433113, 33.436659, 33.438614, 33.441511, 33.445636, 33.44592, 33.445515, 33.442109, 33.441647, 33.441384, 33.43838, 33.434177, 33.428551, 33.425834, 33.423235, 33.408939, 33.405543, 33.400624, 33.396843, 33.39684, 33.396809, 33.396624, 33.396316, 33.396126, 33.395513, 33.387377, 
33.384605, 33.382712, 33.38306, 33.382519)))"
131510704122,"Block Group 2, Census Tract 704.12, Henry County, Georgia",B01003_001,1143,846,33.58206948,46.52259851,0.775376642,"list(list(c(-84.087165, -84.085091, -84.081444, -84.080717, -84.080705, -84.080591, -84.074614, -84.069109, -84.067962, -84.06518, -84.061728, -84.061, -84.060078, -84.057346, -84.05499, -84.05366, -84.053701, -84.053701, -84.061266, -84.063591, -84.063532, -84.073, -84.073341, -84.073692, -84.080238, -84.081426, -84.082239, -84.082876, -84.083117, -84.08366, -84.085636, -84.08561, -84.086347, -84.085358, -84.084697, -84.086238, -84.086575, -84.087165, 33.333907, 33.33338, 33.332867, 33.332778, 33.332776, 
33.332762, 33.331884, 33.329686, 33.328959, 33.326352, 33.322889, 33.322145, 33.321458, 33.320355, 33.319567, 33.319411, 33.31777, 33.317742, 33.309583, 33.309805, 33.31761, 33.31761, 33.301815, 33.301817, 33.301873, 33.302495, 33.303094, 33.303639, 33.304086, 33.306191, 33.309207, 33.315219, 33.321446, 33.323669, 33.32654, 33.331546, 33.332354, 33.333907)))"
130459101063,"Block Group 3, Census Tract 9101.06, Carroll County, Georgia",B01003_001,689,366,44.62823011,49.84433077,0.830738846,"list(list(c(-84.995154, -84.995795, -84.994211, -84.991209, -84.989364, -84.990271, -84.985028, -84.983164, -84.983173, -84.980155, -84.980423, -84.977817, -84.975068, -84.973923, -84.971513, -84.964289, -84.963288, -84.959274, -84.949447, -84.948192, -84.947436, -84.946126, -84.942355, -84.939223, -84.939733, -84.939247, -84.944596, -84.947944, -84.956606, -84.961627, -84.976022, -84.989368, -84.995934, -84.995154, 33.717778, 33.719021, 33.71862, 33.719383, 33.719028, 33.72041, 33.726573, 33.7273, 
33.729628, 33.731794, 33.732553, 33.734685, 33.735049, 33.736486, 33.734901, 33.734057, 33.734004, 33.733639, 33.73195, 33.731719, 33.73158, 33.731321, 33.730432, 33.730516, 33.725972, 33.722165, 33.722026, 33.721641, 33.719156, 33.718306, 33.717191, 33.716402, 33.716834, 33.717778)))"
131350504542,"Block Group 2, Census Tract 504.54, Gwinnett County, Georgia",B01003_001,1936,457,31.8304575,42.09691696,0.701615283,"list(list(c(-84.150047, -84.149877, -84.14868, -84.14728, -84.14483, -84.141704, -84.137019, -84.135915, -84.132538, -84.135515, -84.139106, -84.141599, -84.142806, -84.146018, -84.147717, -84.14916, -84.149543, -84.147816, -84.149993, -84.149931, -84.150047, 33.915229, 33.915364, 33.91577, 33.91415, 33.915277, 33.91393, 33.915572, 33.914393, 33.912164, 33.911029, 33.909042, 33.907915, 33.908239, 33.908737, 33.908869, 33.90883, 33.910831, 33.91226, 33.913661, 33.914784, 33.915229)))"
131210084001,"Block Group 1, Census Tract 84, Fulton County, Georgia",B01003_001,655,324,14.30878356,18.78686518,0.31311442,"list(list(c(-84.437693, -84.436286, -84.431398, -84.4304, -84.431584, -84.433545, -84.437858, -84.437693, 33.763568, 33.763564, 33.763538, 33.758032, 33.756479, 33.755893, 33.756628, 33.763568)))"
131171306043,"Block Group 3, Census Tract 1306.04, Forsyth County, Georgia",B01003_001,2466,544,43.35742506,55.89589183,0.931598197,"list(list(c(-84.213755, -84.207321, -84.204467, -84.198722, -84.194503, -84.191943, -84.189598, -84.18927, -84.189845, -84.188092, -84.188053, -84.187235, -84.184913, -84.185516, -84.187942, -84.188981, -84.189323, -84.190078, -84.191072, -84.192191, -84.193071, -84.194472, -84.19985, -84.205837, -84.205969, -84.20822, -84.209823, -84.211976, -84.213755, 34.099143, 34.100799, 34.101886, 34.105178, 34.108158, 34.109009, 34.109466, 34.108852, 34.104466, 34.10137, 34.100742, 34.098569, 34.097229, 34.096424, 
34.094808, 34.094042, 34.093605, 34.092041, 34.090723, 34.090394, 34.089938, 34.087728, 34.089993, 34.090603, 34.090679, 34.093086, 34.094219, 34.097834, 34.099143)))"
131350502182,"Block Group 2, Census Tract 502.18, Gwinnett County, Georgia",B01003_001,958,326,40.31080648,49.23010273,0.820501712,"list(list(c(-84.142627, -84.142644, -84.137736, -84.137429, -84.137491, -84.13808, -84.139324, -84.135162, -84.134708, -84.133159, -84.132962, -84.131301, -84.13091, -84.129971, -84.128394, -84.132412, -84.131264, -84.132453, -84.133957, -84.136814, -84.138314, -84.141146, -84.143474, -84.142627, 33.98834, 33.988399, 33.987072, 33.987984, 33.989629, 33.989832, 33.991605, 33.993682, 33.992971, 33.990507, 33.990314, 33.987914, 33.987482, 33.986401, 33.985066, 33.982638, 33.980569, 33.979977, 33.981448, 
33.980445, 33.981592, 33.980704, 33.986617, 33.98834)))"
130570907032,"Block Group 2, Census Tract 907.03, Cherokee County, Georgia",B01003_001,1494,752,44.66618937,52.79176859,0.87986281,"list(list(c(-84.516579, -84.515093, -84.5123, -84.511292, -84.511047, -84.511802, -84.512971, -84.51232, -84.505019, -84.502739, -84.500727, -84.500304, -84.499585, -84.499694, -84.499516, -84.500567, -84.502039, -84.503012, -84.503244, -84.504437, -84.506621, -84.506826, -84.507074, -84.507238, -84.508411, -84.508436, -84.507347, -84.510473, -84.51112, -84.512781, -84.515539, -84.516579, 34.14595, 34.148781, 34.154172, 34.157086, 34.159942, 34.165162, 34.172257, 34.174644, 34.17377, 34.173799, 34.173329, 
34.17331, 34.171457, 34.169783, 34.166156, 34.162659, 34.160644, 34.158553, 34.156209, 34.153775, 34.151301, 34.150732, 34.149969, 34.147153, 34.144555, 34.144163, 34.141567, 34.142973, 34.142655, 34.143464, 34.145214, 34.14595)))"
131350504662,"Block Group 2, Census Tract 504.66, Gwinnett County, Georgia",B01003_001,537,254,29.74071059,34.66130243,0.577688374,"list(list(c(-84.147996, -84.146276, -84.145941, -84.145702, -84.144229, -84.143463, -84.141662, -84.136822, -84.13599, -84.135727, -84.134541, -84.131905, -84.131154, -84.13486, -84.137219, -84.144926, -84.14831, -84.147996, 33.84878, 33.850985, 33.851487, 33.851894, 33.854694, 33.856198, 33.858181, 33.851487, 33.849744, 33.849322, 33.847945, 33.843574, 33.840515, 33.841377, 33.843497, 33.847612, 33.847911, 33.84878)))"
131131402074,"Block Group 4, Census Tract 1402.07, Fayette County, Georgia",B01003_001,1844,302,21.77818556,28.99362261,0.483227044,"list(list(c(-84.600739, -84.596661, -84.595755, -84.5946, -84.591843, -84.582779, -84.580254, -84.577727, -84.577697, -84.578152, -84.578553, -84.576996, -84.577411, -84.579176, -84.585147, -84.586834, -84.587734, -84.589236, -84.591094, -84.58928, -84.587662, -84.590172, -84.593441, -84.598749, -84.600739, 33.429836, 33.434821, 33.433957, 33.433726, 33.431948, 33.427441, 33.42666, 33.423931, 33.423564, 33.421852, 33.420723, 33.415301, 33.413376, 33.412875, 33.409247, 33.411095, 33.412694, 33.414862, 
33.416995, 33.42156, 33.422771, 33.423811, 33.428092, 33.428961, 33.429836)))"
132470604071,"Block Group 1, Census Tract 604.07, Rockdale County, Georgia",B01003_001,781,298,35.70393422,45.37110628,0.756185105,"list(list(c(-84.015754, -84.013362, -84.013251, -84.013488, -84.013663, -84.010371, -84.003874, -83.999076, -83.995773, -84.007248, -84.010452, -84.009422, -84.003372, -84.003278, -84.008697, -84.010651, -84.010665, -84.010681, -84.014714, -84.014796, -84.01503, -84.015769, -84.015754, 33.567686, 33.577532, 33.579595, 33.582296, 33.58415, 33.585015, 33.580045, 33.579438, 33.579896, 33.567115, 33.563564, 33.563568, 33.563529, 33.554875, 33.554903, 33.554939, 33.559901, 33.563312, 33.560479, 33.562428, 
33.563621, 33.567542, 33.567686)))"
131210114281,"Block Group 1, Census Tract 114.28, Fulton County, Georgia",B01003_001,1352,384,34.95673732,49.54628733,0.825771456,"list(list(c(-84.288233, -84.286307, -84.286052, -84.287282, -84.285152, -84.282841, -84.279838, -84.278731, -84.277182, -84.275085, -84.273226, -84.273199, -84.27189, -84.269374, -84.269484, -84.269953, -84.27367, -84.275861, -84.27749, -84.280648, -84.284052, -84.284756, -84.286406, -84.288233, 34.021895, 34.023405, 34.024902, 34.026687, 34.028732, 34.02934, 34.029156, 34.028287, 34.028153, 34.030479, 34.029281, 34.027296, 34.026176, 34.026012, 34.025199, 34.021402, 34.02158, 34.020287, 34.019908, 
34.02036, 34.020351, 34.02047, 34.02111, 34.021895)))"
131210102191,"Block Group 1, Census Tract 102.19, Fulton County, Georgia",B01003_001,315,282,30.04147503,42.54903438,0.709150573,"list(list(c(-84.365818, -84.364391, -84.364288, -84.362255, -84.362469, -84.36321, -84.363331, -84.364204, -84.365529, -84.365221, -84.365818, 33.973817, 33.974161, 33.973451, 33.973734, 33.973522, 33.97241, 33.972045, 33.972625, 33.972395, 33.973193, 33.973817)))"
131350507651,"Block Group 1, Census Tract 507.65, Gwinnett County, Georgia",B01003_001,1167,308,34.66499036,41.72996554,0.695499426,"list(list(c(-84.077976, -84.076758, -84.075959, -84.073849, -84.073723, -84.072044, -84.072448, -84.070965, -84.070718, -84.06733, -84.066359, -84.06466, -84.060889, -84.057448, -84.058441, -84.059083, -84.059672, -84.060703, -84.062895, -84.063427, -84.064215, -84.075082, -84.077406, -84.077379, -84.077487, -84.077709, -84.078763, -84.077976, 33.853342, 33.856233, 33.856937, 33.858315, 33.860443, 33.861044, 33.863298, 33.864527, 33.867177, 33.868781, 33.869859, 33.867961, 33.869371, 33.864244, 33.862683, 
33.857431, 33.856714, 33.856014, 33.85486, 33.85448, 33.850438, 33.853821, 33.854523, 33.85378, 33.853391, 33.853272, 33.853289, 33.853342)))"
131210103053,"Block Group 3, Census Tract 103.05, Fulton County, Georgia",B01003_001,800,482,13.96137869,21.65536947,0.360922825,"list(list(c(-84.576865, -84.571308, -84.56945, -84.569402, -84.568904, -84.562122, -84.558887, -84.560333, -84.565737, -84.571059, -84.572734, -84.576027, -84.576813, -84.576865, 33.699331, 33.701623, 33.701779, 33.698819, 33.698093, 33.693485, 33.690928, 33.688517, 33.684279, 33.686192, 33.687565, 33.693405, 33.695521, 33.699331)))"
131210089072,"Block Group 2, Census Tract 89.07, Fulton County, Georgia",B01003_001,1138,472,16.51245849,25.93974013,0.432329002,"list(list(c(-84.425605, -84.42595, -84.425431, -84.424276, -84.423183, -84.420921, -84.42055, -84.418741, -84.422181, -84.424699, -84.426632, -84.425605, 33.812256, 33.813689, 33.814614, 33.815507, 33.814699, 33.814393, 33.813479, 33.810192, 33.81001, 33.811296, 33.811288, 33.812256)))"
131350507501,"Block Group 1, Census Tract 507.50, Gwinnett County, Georgia",B01003_001,1234,512,33.42666068,38.6533761,0.644222935,"list(list(c(-84.088812, -84.085985, -84.08182, -84.079877, -84.076692, -84.078829, -84.078158, -84.076312, -84.073788, -84.068904, -84.068904, -84.069155, -84.068709, -84.065269, -84.064956, -84.067697, -84.070688, -84.073568, -84.075159, -84.075351, -84.078028, -84.07722, -84.076061, -84.075565, -84.077416, -84.080752, -84.084926, -84.083859, -84.083423, -84.085423, -84.08656, -84.085964, -84.083818, -84.081915, -84.081831, -84.083375, -84.081137, -84.080457, -84.083409, -84.08747, -84.088812, 33.831841, 
33.832588, 33.834472, 33.83468, 33.834785, 33.83274, 33.829066, 33.827559, 33.824101, 33.81753, 33.815734, 33.814695, 33.813709, 33.807081, 33.806037, 33.805579, 33.805528, 33.805336, 33.805025, 33.80498, 33.80631, 33.810675, 33.811212, 33.811592, 33.813334, 33.814196, 33.817329, 33.818559, 33.820719, 33.823702, 33.824711, 33.825747, 33.825669, 33.826218, 33.827262, 33.829663, 33.830236, 33.831815, 33.831984, 33.830494, 33.831841)))"
131210052002,"Block Group 2, Census Tract 52, Fulton County, Georgia",B01003_001,1171,306,11.14064454,16.92159212,0.282026535,"list(list(c(-84.3638, -84.361708, -84.36026, -84.358628, -84.358627, -84.358544, -84.358325, -84.349336, -84.349434, -84.352586, -84.353028, -84.354097, -84.360674, -84.361117, -84.363352, -84.3638, 33.728289, 33.73048, 33.733677, 33.733676, 33.733374, 33.731125, 33.730249, 33.73008, 33.723992, 33.724918, 33.725302, 33.726182, 33.727099, 33.72716, 33.727556, 33.728289)))"
131350504541,"Block Group 1, Census Tract 504.54, Gwinnett County, Georgia",B01003_001,2181,526,31.25244119,40.23078125,0.670513021,"list(list(c(-84.159212, -84.157451, -84.153387, -84.153221, -84.151605, -84.149993, -84.147816, -84.149543, -84.14916, -84.151564, -84.156003, -84.156885, -84.157644, -84.158893, -84.159212, 33.910967, 33.912871, 33.914671, 33.91475, 33.914605, 33.913661, 33.91226, 33.910831, 33.90883, 33.907612, 33.906142, 33.908078, 33.910086, 33.910799, 33.910967)))"
